ID	Form	Lemma	Rank	Postag	Pos	Person	Number	Tense	Mood	Voice	Gender	Case	Degree	IsMemberOfCoord	IsMemberOfApos	TextURN
urn:cite2:gagdt:artificial.v1:Hom_Od_47	[0]		44	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_48	[0]		21	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_49	[0]		30	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_50	[1]		31	---------	-	-	-	-	-	-	-	-	-	true	false
urn:cite2:gagdt:artificial.v1:Hom_Od_51	[2]		32	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_52	[3]		33	---------	-	-	-	-	-	-	-	-	-	true	false
urn:cite2:gagdt:artificial.v1:Hom_Od_53	[4]		34	---------	-	-	-	-	-	-	-	-	-	true	false
urn:cite2:gagdt:artificial.v1:Hom_Od_54	[0]		9	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_55	[0]		11	---------	-	-	-	-	-	-	-	-	-	true	false
urn:cite2:gagdt:artificial.v1:Hom_Od_56	[0]		14	---------	-	-	-	-	-	-	-	-	-	true	false
urn:cite2:gagdt:artificial.v1:Hom_Od_57	[0]		28	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_58	[0]		17	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_59	[0]		24	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_60	[0]		21	---------	-	-	-	-	-	-	-	-	-	true	false
urn:cite2:gagdt:artificial.v1:Hom_Od_61	[0]		15	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_62	[0]		20	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_63	[0]		38	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_64	[0]		15	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_65	[1]		16	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_66	[1]		17	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_67	[0]		18	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_68	[0]		25	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_69	[0]		11	---------	-	-	-	-	-	-	-	-	-	true	false
urn:cite2:gagdt:artificial.v1:Hom_Od_70	[0]		15	---------	-	-	-	-	-	-	-	-	-	true	false
urn:cite2:gagdt:artificial.v1:Hom_Od_71	[0]		20	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_72	[0]		7	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_73	[0]		31	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_74	[0]		27	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_75	[0]		11	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_76	[0]		25	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_77	[0]		21	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_78	[1]		22	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_79	[0]		10	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_80	[0]		27	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_81	[0]		26	---------	-	-	-	-	-	-	-	-	-	true	false
urn:cite2:gagdt:artificial.v1:Hom_Od_82	[1]		27	---------	-	-	-	-	-	-	-	-	-	true	false
urn:cite2:gagdt:artificial.v1:Hom_Od_83	[0]		13	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_84	[0]		30	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_85	[0]		11	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_86	[0]		12	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_87	[0]		41	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_88	[1]		42	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_89	[0]		26	---------	-	-	-	-	-	-	-	-	-	true	false
urn:cite2:gagdt:artificial.v1:Hom_Od_90	[0]		45	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_91	[1]		46	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_92	[2]		47	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_93	[3]		48	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_94	[0]		39	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_95	[0]		12	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_96	[0]		19	---------	-	-	-	-	-	-	-	-	-	false	true
urn:cite2:gagdt:artificial.v1:Hom_Od_97	[1]		20	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_98	[0]		15	---------	-	-	-	-	-	-	-	-	-	true	false
urn:cite2:gagdt:artificial.v1:Hom_Od_99	[0]		38	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_100	[1]		39	---------	-	-	-	-	-	-	-	-	-	true	false
urn:cite2:gagdt:artificial.v1:Hom_Od_101	[2]		40	---------	-	-	-	-	-	-	-	-	-	true	false
urn:cite2:gagdt:artificial.v1:Hom_Od_102	[3]		41	---------	-	-	-	-	-	-	-	-	-	true	false
urn:cite2:gagdt:artificial.v1:Hom_Od_103	[0]		39	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_104	[0]		10	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_105	[0]		10	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_106	[0]		16	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_107	[0]		22	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_108	[0]		17	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_109	[0]		20	---------	-	-	-	-	-	-	-	-	-	true	false
urn:cite2:gagdt:artificial.v1:Hom_Od_110	[0]		19	---------	-	-	-	-	-	-	-	-	-	true	false
urn:cite2:gagdt:artificial.v1:Hom_Od_111	[0]		12	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_112	[0]		7	---------	-	-	-	-	-	-	-	-	-	true	false
urn:cite2:gagdt:artificial.v1:Hom_Od_113	[0]		28	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_114	[1]		29	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_115	[0]		14	---------	-	-	-	-	-	-	-	-	-	true	false
urn:cite2:gagdt:artificial.v1:Hom_Od_116	[0]		32	---------	-	-	-	-	-	-	-	-	-	true	false
urn:cite2:gagdt:artificial.v1:Hom_Od_117	[0]		28	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_118	[0]		12	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_119	[0]		13	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_120	[0]		34	---------	-	-	-	-	-	-	-	-	-	true	false
urn:cite2:gagdt:artificial.v1:Hom_Od_121	[1]		35	---------	-	-	-	-	-	-	-	-	-	false	true
urn:cite2:gagdt:artificial.v1:Hom_Od_122	[0]		26	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_123	[0]		12	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_124	[0]		32	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_125	[0]		36	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_126	[0]		14	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_127	[0]		16	---------	-	-	-	-	-	-	-	-	-	true	false
urn:cite2:gagdt:artificial.v1:Hom_Od_128	[0]		16	---------	-	-	-	-	-	-	-	-	-	true	false
urn:cite2:gagdt:artificial.v1:Hom_Od_129	[0]		20	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_130	[0]		18	---------	-	-	-	-	-	-	-	-	-	true	false
urn:cite2:gagdt:artificial.v1:Hom_Od_131	[0]		16	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_132	[0]		16	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_133	[0]		11	---------	-	-	-	-	-	-	-	-	-	true	false
urn:cite2:gagdt:artificial.v1:Hom_Od_134	[0]		13	---------	-	-	-	-	-	-	-	-	-	true	false
urn:cite2:gagdt:artificial.v1:Hom_Od_135	[1]		14	---------	-	-	-	-	-	-	-	-	-	true	false
urn:cite2:gagdt:artificial.v1:Hom_Od_136	[0]		18	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_137	[0]		9	---------	-	-	-	-	-	-	-	-	-	true	false
urn:cite2:gagdt:artificial.v1:Hom_Od_138	[0]		16	---------	-	-	-	-	-	-	-	-	-	true	false
urn:cite2:gagdt:artificial.v1:Hom_Od_139	[0]		19	---------	-	-	-	-	-	-	-	-	-	true	false
urn:cite2:gagdt:artificial.v1:Hom_Od_140	[1]		20	---------	-	-	-	-	-	-	-	-	-	true	false
urn:cite2:gagdt:artificial.v1:Hom_Od_141	[0]		22	---------	-	-	-	-	-	-	-	-	-	true	false
urn:cite2:gagdt:artificial.v1:Hom_Od_142	[0]		27	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_143	[1]		28	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_144	[0]		23	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_145	[0]		18	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_146	[0]		16	---------	-	-	-	-	-	-	-	-	-	true	false
urn:cite2:gagdt:artificial.v1:Hom_Od_147	[0]		6	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_148	[0]		35	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_149	[0]		6	---------	-	-	-	-	-	-	-	-	-	true	false
urn:cite2:gagdt:artificial.v1:Hom_Od_150	[0]		29	---------	-	-	-	-	-	-	-	-	-	true	false
urn:cite2:gagdt:artificial.v1:Hom_Od_151	[1]		30	---------	-	-	-	-	-	-	-	-	-	true	false
urn:cite2:gagdt:artificial.v1:Hom_Od_152	[2]		31	---------	-	-	-	-	-	-	-	-	-	true	false
urn:cite2:gagdt:artificial.v1:Hom_Od_153	[0]		27	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_154	[0]		16	---------	-	-	-	-	-	-	-	-	-	true	false
urn:cite2:gagdt:artificial.v1:Hom_Od_155	[1]		17	---------	-	-	-	-	-	-	-	-	-	true	false
urn:cite2:gagdt:artificial.v1:Hom_Od_156	[0]		21	---------	-	-	-	-	-	-	-	-	-	true	false
urn:cite2:gagdt:artificial.v1:Hom_Od_157	[0]		24	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_158	[0]		25	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_159	[0]		37	---------	-	-	-	-	-	-	-	-	-	true	false
urn:cite2:gagdt:artificial.v1:Hom_Od_160	[0]		27	---------	-	-	-	-	-	-	-	-	-	true	false
urn:cite2:gagdt:artificial.v1:Hom_Od_161	[0]		21	---------	-	-	-	-	-	-	-	-	-	true	false
urn:cite2:gagdt:artificial.v1:Hom_Od_162	[0]		14	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_163	[0]		12	---------	-	-	-	-	-	-	-	-	-	true	false
urn:cite2:gagdt:artificial.v1:Hom_Od_164	[0]		13	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_165	[0]		14	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_166	[1]		15	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_167	[1]		13	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_168	[0]		14	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_169	[0]		22	---------	-	-	-	-	-	-	-	-	-	true	false
urn:cite2:gagdt:artificial.v1:Hom_Od_170	[0]		35	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_171	[0]		16	---------	-	-	-	-	-	-	-	-	-	true	false
urn:cite2:gagdt:artificial.v1:Hom_Od_172	[0]		10	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_173	[0]		19	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_174	[0]		19	---------	-	-	-	-	-	-	-	-	-	true	false
urn:cite2:gagdt:artificial.v1:Hom_Od_175	[1]		20	---------	-	-	-	-	-	-	-	-	-	true	false
urn:cite2:gagdt:artificial.v1:Hom_Od_176	[0]		16	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_177	[0]		10	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_178	[0]		48	---------	-	-	-	-	-	-	-	-	-	true	false
urn:cite2:gagdt:artificial.v1:Hom_Od_179	[0]		16	---------	-	-	-	-	-	-	-	-	-	true	false
urn:cite2:gagdt:artificial.v1:Hom_Od_180	[0]		20	---------	-	-	-	-	-	-	-	-	-	true	false
urn:cite2:gagdt:artificial.v1:Hom_Od_181	[0]		17	---------	-	-	-	-	-	-	-	-	-	true	false
urn:cite2:gagdt:artificial.v1:Hom_Od_182	[0]		35	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_183	[1]		36	---------	-	-	-	-	-	-	-	-	-	true	false
urn:cite2:gagdt:artificial.v1:Hom_Od_184	[2]		37	---------	-	-	-	-	-	-	-	-	-	true	false
urn:cite2:gagdt:artificial.v1:Hom_Od_185	[3]		38	---------	-	-	-	-	-	-	-	-	-	true	false
urn:cite2:gagdt:artificial.v1:Hom_Od_186	[0]		4	---------	-	-	-	-	-	-	-	-	-	true	false
urn:cite2:gagdt:artificial.v1:Hom_Od_187	[0]		25	---------	-	-	-	-	-	-	-	-	-	true	false
urn:cite2:gagdt:artificial.v1:Hom_Od_188	[0]		13	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_189	[0]		22	---------	-	-	-	-	-	-	-	-	-	true	false
urn:cite2:gagdt:artificial.v1:Hom_Od_190	[0]		6	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_191	[0]		25	---------	-	-	-	-	-	-	-	-	-	true	false
urn:cite2:gagdt:artificial.v1:Hom_Od_192	[0]		10	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_193	[0]		40	---------	-	-	-	-	-	-	-	-	-	true	false
urn:cite2:gagdt:artificial.v1:Hom_Od_194	[0]		16	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_195	[0]		24	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_196	[0]		14	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_197	[0]		38	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_198	[1]		39	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_199	[0]		14	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_200	[1]		15	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_201	[2]		16	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_202	[0]		11	---------	-	-	-	-	-	-	-	-	-	true	false
urn:cite2:gagdt:artificial.v1:Hom_Od_203	[0]		46	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_204	[0]		30	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_205	[0]		19	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_206	[0]		22	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_207	[0]		16	---------	-	-	-	-	-	-	-	-	-	true	false
urn:cite2:gagdt:artificial.v1:Hom_Od_208	[1]		17	---------	-	-	-	-	-	-	-	-	-	true	false
urn:cite2:gagdt:artificial.v1:Hom_Od_209	[0]		18	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_210	[1]		22	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_211	[0]		23	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_212	[0]		37	---------	-	-	-	-	-	-	-	-	-	true	false
urn:cite2:gagdt:artificial.v1:Hom_Od_213	[0]		15	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_214	[0]		14	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_215	[0]		8	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_216	[0]		10	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_217	[1]		19	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_218	[0]		20	---------	-	-	-	-	-	-	-	-	-	true	false
urn:cite2:gagdt:artificial.v1:Hom_Od_219	[1]		17	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_220	[0]		18	---------	-	-	-	-	-	-	-	-	-	true	false
urn:cite2:gagdt:artificial.v1:Hom_Od_221	[2]		19	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_222	[0]		22	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_223	[0]		27	---------	-	-	-	-	-	-	-	-	-	true	false
urn:cite2:gagdt:artificial.v1:Hom_Od_224	[0]		21	---------	-	-	-	-	-	-	-	-	-	true	false
urn:cite2:gagdt:artificial.v1:Hom_Od_225	[0]		21	---------	-	-	-	-	-	-	-	-	-	true	false
urn:cite2:gagdt:artificial.v1:Hom_Od_226	[1]		22	---------	-	-	-	-	-	-	-	-	-	true	false
urn:cite2:gagdt:artificial.v1:Hom_Od_227	[0]		17	---------	-	-	-	-	-	-	-	-	-	true	false
urn:cite2:gagdt:artificial.v1:Hom_Od_228	[0]		6	---------	-	-	-	-	-	-	-	-	-	true	false
urn:cite2:gagdt:artificial.v1:Hom_Od_229	[0]		23	---------	-	-	-	-	-	-	-	-	-	true	false
urn:cite2:gagdt:artificial.v1:Hom_Od_230	[1]		24	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_231	[2]		25	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_232	[0]		15	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_233	[0]		8	---------	-	-	-	-	-	-	-	-	-	false	false
urn:cite2:gagdt:artificial.v1:Hom_Od_234	[0]		15	---------	-	-	-	-	-	-	-	-	-	true	false
